id,K_D_gmax,KV3_1_gmax,KV2_FAST_gmax,KV1_4_gmax,KV4_2_gmax,K_M_gmax,SK_gmax,NA_T_AX_gmax,NA_T_SD_gmax,NA_P_gmax,CA_LVA_gmax,CA_HVA_gmax,IH_gmax,n_spikes,spike_freq,isi_skewness,cma_n_bursts,cma_burst
14117,0.0396697,0.0965879,0.111823,0.00619378,0.00940501,0.00116964,0.0207868,44.9288,1.88218,1.58062,0.308004,0.0280884,0.00046461,108,21.6,-2.41424,0,0
14118,0.0315329,0.216227,0.00808911,0,0,0.0638298,0,49.2546,3.03454,1.69922,0.23627,0,0.001285,559,111.8,-1.32854,0,0
14119,0.0734994,3.01663,0.0130504,0.00283099,0,0.04713,0,25.2423,0.522989,0.907529,0.0121159,0,0.000395959,526,105.2,0.841384,0,0
14120,0.178266,4.9768,0.00110211,0.0166437,0.0137193,0.00173052,0.033508,30.2371,2.7755,0.728553,0.00190237,0.38807,0.00094518,497,99.4,9.04785,10,1
14121,0.317157,0.0524218,0.0258046,0.00283166,0,0.00338742,0.0250552,43.3243,1.72688,0.346938,0.00193766,0.010677,0.0246839,267,53.4,0.138806,0,0
14122,0.10543,0.516499,0.0032414,0.0637017,0,0.0166742,0.079279,20.7847,1.15756,0.112814,0.516438,0,0.000539203,268,53.6,0.805183,0,0
14123,0.0169382,1.9896,0.00495328,0.00280828,0.00477911,0,0.000193698,30.5194,1.86108,1.13331,0.831236,0.136936,0.0214759,691,138.2,-0.457639,0,0
14124,0.032428,0.20669,0.0172163,0.0571633,0,0.0216151,0.000372975,33.2376,1.17863,0.884684,0.0104928,0.0140047,0.00159323,417,83.4,-0.271411,0,0
14125,0.0116919,0.016741,0,0.00413531,0.00847652,0.287012,0.000584288,33.3825,1.11928,0.0183491,0.00242725,0.00587226,0.000410035,334,66.8,24.9649,0,0
14126,0.159143,3.03462,0.0165228,0,0,0.0017534,0.00035085,46.1649,1.20787,0.440065,0.00130549,0.0508881,0,440,88,0.294272,0,0
14127,0.31872,5.5369,0.0141189,0.0374786,0.158558,0.0161218,0,36.5981,2.44254,1.39357,0.0100323,0.177931,0.0159841,204,40.8,-0.54194,0,0
14128,0.0339474,0.125322,0.061826,0,0.0243834,0.0488309,0.0237623,25.0544,1.00973,0.226238,0.00212507,0.046046,0.0708078,235,47,0.258209,0,0
14129,0.0947847,0.573433,0.0182412,0,0.00262991,0.128901,0.00982597,25.7074,0.306608,0.360665,0.00854926,0.101997,0.0390546,263,52.6,-1.24324,0,0
14130,0.021638,0.0108586,0.0028151,0.00339414,0,0.336061,0.00727957,36.9395,2.58137,1.41683,0.0288942,0.00335582,0.000774753,859,171.8,0.365429,0,0
14131,0.088584,1.02494,0,0.0345192,0.101703,0,0,47.5222,3.35841,1.71422,0.008732,0.421838,0.0894309,30,6,-1.20162,0,0
14132,0.256052,0.96371,0.0122403,0.1681,0,0.00155082,0.00383436,30.6987,0.403194,1.05822,0.0249897,0.00438952,0.0751109,211,42.2,-0.625551,0,0
14133,0.493696,0.0113706,0.00115474,0.00386275,0.00655709,0.138907,0,13.4984,0.454326,0.331712,0.1069,0.0889968,0.00120061,578,115.6,0.520015,0,0
14134,0.0228997,0.0754353,0.00289907,0,0,0,0.00962133,27.7107,1.1943,0.219696,0.597618,0,0,646,129.2,0.640794,0,0
14135,0.27569,3.06398,0.0405038,0.00427681,0.0289396,0.00336801,0.0551282,34.0155,1.70614,0.77927,0.244254,0,0.0061949,94,18.8,2.3789,0,0
14136,0.172423,0.16635,0.206888,0.0879381,0.00495282,0.0953175,0.029011,37.7869,2.07717,0.776733,0.00120731,0.0211504,0.000705813,134,26.8,0.359169,0,0
14137,0.238068,2.83124,0.0346665,0.00125136,0,0.00821796,0.0630331,23.8365,1.69583,0.931525,0.00301512,0.00493935,0.00437832,252,50.4,0.108382,0,0
14138,0.0556831,1.68672,0,0.00366503,0.0655798,0.0013871,0.0336496,30.8458,3.02119,0.86886,0.160848,0.0303432,0,230,46,0.708882,0,0
14139,0.137951,0.964255,0.0133935,0,0.00325689,0,0,41.8399,4.00062,0.185424,0.00839101,0.00708071,0.000870621,402,80.4,0.291604,0,0
14140,0.0899658,2.13405,0.00306756,0.0255,0.00685485,0.085142,0,33.3425,0.513322,1.27196,0.0237062,0.00157889,0.0521601,713,142.6,1.15493,0,0
14141,0.382509,0.0281799,0.00110823,0.00257262,0.0313804,0.113339,0,33.6516,1.681,0.0276186,0.0305659,0,0.00303501,503,100.6,0.362867,0,0
14142,0.204829,0.766902,0.00434204,0.219254,0.00258624,0,0.000554698,46.0756,0.603785,0.730041,0.109572,0.00691866,0.000110826,7,1.4,-0.649564,2,1
14143,0.466312,0.233063,0.00441506,0.00421456,0,0.0524373,0.000227943,42.7258,3.52141,0.208632,0.412901,0,0.00532529,1180,236,5.48933,0,0
14144,0.221298,0.780868,0.0670594,0.0140855,0,0.0129263,0,44.8033,4.45127,1.66549,0.00722267,0.00180621,0.0516307,122,24.4,-1.0746,0,0
14145,0.0223366,0.0295393,0,0,0.0637016,0.0455738,0.00528028,25.5503,0.467734,0.368931,0.160179,0.00241208,0,356,71.2,0.730618,0,0
14146,0.0116466,0.609612,0.00167314,0.00164206,0.00930873,0.00245386,0,13.2509,0.867544,0.10112,0.595352,0.00140897,0,989,197.8,1.00788,0,0
14147,0.0116254,0.0142081,0.00219742,0.0096849,0.00279654,0.127414,0.00750881,29.4813,2.1219,0.498088,0.00240661,0.0202395,0.000154369,785,157,0.4046,0,0
14148,0.0194771,4.21801,0.00159548,0,0.00926489,0.00129033,0.000145172,13.445,1.2703,0.51617,0.0154517,0.054584,0.00122211,552,110.4,0.737348,0,0
14149,0.0472111,0.131789,0.0221771,0,0.221313,0,0.0258819,45.6638,4.12883,0.649494,0.218992,0,0.00856755,118,23.6,0.0772729,0,0
14150,0.0184868,0.0149165,0.0492863,0.118658,0.0258414,0.175901,0.036897,22.1011,0.867747,0.325379,0.0280063,0.00767423,0.0123033,233,46.6,-0.207607,0,0
14151,0.247009,0.983708,0.0783367,0.0267279,0.122017,0.00380395,0.000216491,18.9223,1.85553,0.752941,0.0738437,0,0,38,7.6,5.5145,0,0
14152,0.467538,6.53101,0.00385436,0.0117446,0.00254066,0.0137591,0.00142394,24.7021,1.74884,0.748136,0.0104358,0.0262807,0.000393787,466,93.2,2.14622,0,0
14153,0.0892677,0.155267,0.0430327,0.00188108,0.00144645,0.00246928,0.000946516,19.5171,1.18709,0.20787,0.0193552,0.00127242,0,242,48.4,0.164391,0,0
14154,0.0824674,0.174555,0,0.018674,0.0186516,0.0539315,0.00093446,28.6102,0.895704,0.755673,0.0426078,0.0521405,0.00440857,552,110.4,0.159957,0,0
14155,0.12424,9.86981,0.0120846,0.021564,0,0.0125454,0.00448093,42.4508,1.77204,1.61657,0.00611345,0.191716,0.000246594,376,75.2,0.0938698,0,0
14156,0.100336,0.0577798,0,0,0,0.494822,0,38.0149,1.13905,1.55413,0.367037,0,0.000408124,42,8.4,0.302749,0,0
14157,0.23686,0.095919,0,0,0.0412166,0.170933,0.000589798,29.7897,1.4977,1.39917,0.0111888,0.0143306,0,271,54.2,-0.0447552,0,0
14158,0.0470443,0.0916147,0.00300237,0.00658221,0.0025663,0.0755371,0.0433564,13.5841,0.776565,0.384152,0.0833011,0,0.0199965,74,14.8,1.51929,0,0
14159,0.329801,0.0549524,0,0.239335,0.0018503,0.0702088,0.000249303,34.133,0.579734,1.49119,0.0217058,0.0272602,0.000302253,338,67.6,-1.03518,0,0
14160,0.0813793,0.010131,0.00138761,0.00677608,0,0.114099,0,20.3895,0.40875,0.576613,0.111363,0,0.000194443,790,158,0.429192,0,0
14161,0.0236291,5.72951,0.0154347,0.775043,0,0.00209217,0,16.4155,1.02066,0.787534,0.616712,0,0,719,143.8,0.663288,0,0
14162,0.031055,0.77323,0.0747356,0.167374,0,0.21039,0.000806803,27.9123,2.74007,0.153234,0.660404,0.23438,0.000224401,276,55.2,0.168092,0,0
14163,0.936529,0.306391,0.00301342,0.552344,0.00117934,0.243308,0.0169847,34.8076,1.61849,0.832474,0.00511194,0.0620199,0.000122284,642,128.4,0.517095,0,0
14164,0.166264,0.684245,0.00102176,0.00589999,0.0133751,0.167108,0.0448512,43.2972,1.2969,2.11946,0.00206173,0.00475898,0,545,109,-0.526855,0,0
14165,0.262768,0.173816,0.00107927,0.291598,0,0.00856012,0.00135777,46.7528,3.71432,1.35421,0.00238373,0.00180702,0.0550224,119,23.8,-0.959561,0,0
14166,0.187731,0.0928964,0.0689459,0.00179038,0.00339303,0,0.0117371,27.15,2.44354,1.04441,0.268625,0,0,156,31.2,-0.402961,0,0
14167,0.0461564,0.157724,0.00149024,0,0.284048,0,0,38.285,0.96858,1.66442,0.00772532,0.449482,0.000126182,119,23.8,4.49459,4,1
14168,0.0637542,4.56797,0,0.152988,0.00729301,0.00214831,0.00348387,39.3032,1.05965,1.92249,0.0382636,0,0.0228673,296,59.2,-0.595047,0,0
14169,0.025369,0.115783,0.0139265,0.047177,0.148683,0.0326388,0,49.624,4.05581,0.180428,0.00154824,0.00185364,0,116,23.2,0.071817,0,0
14170,0.123645,0.0809182,0.0791249,0.00195569,0.0208404,0.0013349,0.00590649,48.7979,0.866594,2.12314,0.00103266,0,0.0263827,138,27.6,-4.97504,0,0
14171,0.334457,0.0607254,0.0021034,0.0639574,0.00834595,0.187655,0.00999459,21.1108,1.72992,1.03703,0.0298773,0,0.0266457,724,144.8,0.350234,0,0
14172,0.917063,0.0401052,0.00650059,0,0.00148879,0.0797114,0.0429585,21.673,1.45685,0.0487633,0.0384609,0.013907,0.0816628,528,105.6,0.633096,0,0
14173,0.186108,0.0535061,0,0.00186749,0.204076,0.0799276,0,30.409,1.33881,0.817518,0.0259245,0.00410709,0.00663496,109,21.8,-0.104827,0,0
14174,0.197541,2.49018,0.00112313,0,0.0659123,0.00326933,0,37.442,1.07266,1.56688,0.00291354,0.00608922,0,325,65,0.956688,0,0
14175,0.0209346,0.0334859,0.00612091,0.129892,0.00164082,0.215709,0.000960687,46.9831,1.37058,1.93366,0.12007,0.0954054,0,541,108.2,-0.65703,0,0
14176,0.180461,0.170661,0.0193998,0.207521,0.0624632,0.00271576,0.000622769,49.5209,2.08141,1.58578,0.0622422,0.00262532,0.00727224,187,37.4,-3.89077,0,0
14177,0.111048,2.33693,0.067882,0.0196635,0.00108885,0.00100779,0,30.7029,2.76649,0.223126,0.00976415,0.162769,0.000136659,432,86.4,0.476103,0,0
14178,0.316173,0.0352908,0,0.00219112,0.00500442,0.399741,0.00114353,46.897,2.87166,1.76456,0.781483,0.0596899,0,116,23.2,3.60011,8,1
14179,0.101457,0.0498632,0.00210329,0.0200328,0.119448,0.00364713,0.000427498,24.8945,0.448424,0.325027,0.00194689,0.0105087,0.0305349,214,42.8,0.0995017,0,0
14180,0.172795,5.05842,0.0206515,0.00898206,0.00397161,0.0595849,0.00865007,42.9183,0.63124,1.92536,0.355895,0.063128,0,580,116,-0.545613,0,0
14181,0.321442,0.145559,0.00487381,0.00111729,0.00111225,0,0.000175697,38.096,0.537758,0.210033,0.52285,0.00128972,0.000288158,642,128.4,0.741369,0,0
14182,0.210238,0.505051,0.00792206,0.0137343,0,0.0326417,0,47.4037,0.814547,0.517228,0.00654066,0.00228517,0.000128729,236,47.2,0.104989,0,0
14183,0.11228,0.562204,0,0.117087,0,0.0411645,0.00300464,25.3172,1.77522,0.972373,0.0551963,0,0,661,132.2,0.184001,0,0
14184,0.604944,0.0105137,0.0795758,0,0.00194909,0.0150905,0.0639125,45.0443,1.81459,0.746139,0.705246,0.0010763,0.000139317,93,18.6,0.62076,0,0
14185,0.0542525,0.0212013,0.0792546,0,0,0,0.00576931,34.0258,2.37931,0.915026,0.00518914,0.0130264,0.00311585,138,27.6,-0.579111,0,0
14186,0.0104858,0.0167432,0.158187,0.260177,0,0,0.000225554,45.7113,3.8815,0.452567,0.0994942,0.271408,0.00780728,190,38,0.130403,0,0
14187,0.0299694,1.44171,0.00992016,0.0114692,0.00323859,0.0312103,0,34.2946,1.82974,0.084064,0.155982,0.00548779,0.00143433,683,136.6,1.52266,0,0
14188,0.0697481,1.06648,0,0,0.0579915,0.00898894,0.0505561,47.1847,3.45135,0.621834,0.798455,0.00167637,0.0401615,90,18,3.58916,0,0
14189,0.10497,0.0477541,0.11951,0.010264,0.00704898,0.374916,0.00128808,45.0117,1.05911,0.523746,0.33454,0.0929245,0.000126544,293,58.6,-10.1277,0,0
14190,0.0624265,0.350341,0,0,0.287442,0.386062,0.000113713,48.579,3.88329,1.23067,0.0364414,0.242078,0.0208574,153,30.6,0.180973,0,0
14191,0.124776,2.00376,0.0176124,0.0642414,0.0177361,0.00240586,0.0891783,31.4939,1.66613,1.34855,0.0877404,0,0.00865485,203,40.6,4.64993,11,1
14192,0.173873,0.210196,0.0845906,0.104914,0.0195062,0,0.000111748,18.7251,1.55615,0.538759,0.683508,0.0873702,0.000397155,219,43.8,0.114156,0,0
14193,0.333857,0.0140973,0,0.042792,0.00166945,0.0481881,0,19.6142,1.48215,0.0684289,0.00429398,0,0.000107468,391,78.2,0.254751,0,0
14194,0.394646,0.0150649,0,0.00439848,0.126544,0.0312738,0.0376093,48.1038,1.36426,1.2539,0.0423928,0.00204159,0.0018847,145,29,-0.751973,0,0
14195,0.0234003,0.304152,0.0865294,0.121724,0.108061,0.00276197,0,24.4794,2.02463,1.09379,0.00334478,0.0331046,0.0285003,137,27.4,-0.628676,0,0
14196,0.248568,1.87697,0.0275089,0,0.0128191,0.0352891,0.0453746,44.2087,0.957587,1.68188,0.586835,0.00141517,0.00409429,404,80.8,2.16385,0,0
14197,0.0153243,0.967099,0.0757483,0.00806406,0.0150422,0,0.0256665,49.4411,3.53472,1.09092,0.0114979,0,0.000821462,176,35.2,0.113172,0,0
14198,0.0124199,0.134747,0.00505792,0.00418963,0.0537388,0.119856,0.00211982,18.3071,1.01224,0.88597,0.0174735,0.00179962,0.00103811,235,47,0.128431,0,0
14199,0.141461,0.889143,0.00963962,0.0491939,0.00722225,0.0482251,0.00731907,49.6284,2.37474,1.65216,0.032553,0.0025236,0,560,112,-0.478207,0,0
14200,0.0215684,0.0129259,0.0273983,0.00537308,0.00311507,0.0497115,0.000289307,48.8693,2.60365,0.872645,0.0018047,0.0139314,0.000163377,268,53.6,-0.124869,0,0
14201,0.0583413,0.115248,0,0.296739,0.00394925,0.0185702,0.00023703,28.0351,0.660001,0.836284,0.00395438,0.00381413,0,263,52.6,-0.59801,0,0
14202,0.0701631,0.0448709,0.0634256,0.0193105,0.0350379,0,0.0272521,16.4406,1.47828,0.762031,0.320879,0,0.0640255,164,32.8,-0.468065,0,0
14203,0.238533,0.462083,0.00419234,0.0489421,0.00219348,0,0,35.9914,2.65938,0.409056,0.390163,0.00225588,0.0211274,1257,251.4,0.550133,0,0
14204,0.773675,0.852749,0.00260637,0.054862,0.00383954,0.00542292,0.00476132,27.6695,1.93016,0.383225,0.0121479,0,0,675,135,0.292751,0,0
14205,0.0869388,2.20634,0,0.132555,0.00201574,0,0.000131842,31.799,2.6586,1.0727,0.00298752,0.193092,0.00179675,864,172.8,-0.364276,0,0
14206,0.0582081,1.43568,0.200817,0.00274484,0.00316067,0,0.0168966,42.6536,0.822761,0.717888,0.243311,0,0.00875952,154,30.8,-1.41605,0,0
14207,0.0518261,0.21347,0.0157943,0.0253539,0.342432,0.0019137,0.00252281,31.399,2.19742,0.70547,0.411914,0,0.00156047,95,19,0.405678,0,0
14208,0.0103437,0.510204,0.0180392,0.0034005,0.00248248,0.00643026,0.0596923,32.7538,2.87167,1.50899,0.0171829,0.00112272,0,373,74.6,-0.0942241,0,0
14209,0.0674105,0.356117,0.0585223,0.034106,0,0.0579325,0.0252303,10.2508,0.789406,0.375123,0.129452,0.0158883,0.0159753,101,20.2,-1.44438,0,0
14210,0.0378528,0.0851611,0.013221,0,0.0199679,0.0638787,0,20.0022,1.69452,0.508713,0.00136025,0.00241708,0.000216415,288,57.6,0.114076,0,0
14211,0.0500128,2.10595,0.0343152,0.00857391,0.00144729,0.00760305,0.000509588,48.1658,3.18107,1.27585,0.0026983,0.202214,0.000363999,527,105.4,-0.195317,0,0
14212,0.245749,0.0233995,0,0,0.00604651,0.269343,0.0258407,49.6496,2.98212,0.572804,0.00220008,0.0549657,0,396,79.2,-0.0371302,0,0
14213,0.0989995,0.0414856,0.123569,0.122722,0.0132525,0,0.000617278,19.927,0.922876,0.442108,0.00742765,0.00243006,0.00425197,162,32.4,0.0787075,0,0
14214,0.034326,0.651257,0,0,0.00128171,0.12017,0.000422862,22.9929,1.64368,1.02085,0.00193098,0.044157,0.00744634,174,34.8,-0.296886,0,0
14215,0.22136,4.71237,0,0,0.00429069,0,0,30.8914,1.29508,1.46115,0.00213932,0.0122478,0,337,67.4,-0.265141,0,0
14216,0.0130526,0.555612,0.00728162,0.0209196,0.0732257,0,0.0210862,36.5694,1.04829,0.655847,0.020214,0.0135507,0.0177894,259,51.8,0.115089,0,0
14217,0.235295,4.62612,0.00321037,0.00277754,0,0.00900547,0,18.8877,1.63223,0.319226,0.208872,0.279632,0.000157595,987,197.4,0.745776,0,0
14218,0.046175,0.80872,0.167246,0.00115664,0.185777,0.0254246,0.015774,28.0071,2.02183,0.215347,0.00139206,0.242651,0.00137112,182,36.4,0.0948062,0,0
14219,0.134501,0.497697,0.00125223,0.00632162,0,0.0124166,0,42.569,2.00147,0.341667,0.0584014,0.0169148,0.0586105,128,25.6,0.0738448,0,0
14220,0.0131294,0.761093,0.00876222,0.0180356,0,0,0.00195799,22.0901,0.634882,0.825466,0.0229981,0.00255601,0.00844847,660,132,1.35966,0,0
14221,0.387689,0.0877073,0.0157133,0.0015975,0.0226144,0.00185077,0.000763884,22.3225,1.27752,0.657367,0.0173178,0.00131033,0.000442235,247,49.4,-0.090389,0,0
14222,0.266459,1.0792,0,0.049518,0,0.00302937,0.000165735,36.0528,0.929367,1.07146,0.00143863,0.0022117,0.00245974,376,75.2,0.295621,0,0
14223,0.122639,0.0960902,0.0186661,0.0105467,0.00205686,0,0.0570118,23.117,2.13717,0.718662,0.0114011,0.00313422,0.0934255,365,73,0.837659,0,0
14224,0.0303344,0.0446754,0.00197988,0.860799,0.0327045,0.0951556,0.0336253,22.5513,1.10833,0.414659,0.0134943,0.00125972,0.00348942,437,87.4,0.190288,0,0
14225,0.0457878,0.296124,0,0,0,0,0.00708304,28.8973,1.44847,0.201829,0.3458,0,0.0800079,986,197.2,1.0183,0,0
14226,0.440807,0.104242,0.0139785,0.119817,0.00139448,0.021774,0.000218563,47.8837,1.30349,1.77414,0.0011022,0.00772132,0,270,54,-6.94457,2,1
14227,0.0102823,0.0126553,0,0,0.00608609,0.0419905,0,20.926,1.41163,0.679039,0.00292005,0,0.00150975,360,72,0.266796,0,0
14228,0.703349,0.855929,0.0492339,0.156138,0.0125587,0.0786909,0.0975237,36.5063,2.15268,1.06754,0.430382,0.00571808,0.00052949,77,15.4,2.02255,0,0
14229,0.0234013,4.13257,0.0158153,0.476406,0,0.0171205,0,33.1596,0.577275,1.23023,0.0194914,0.00747454,0.00377274,482,96.4,0.0548799,0,0
14230,0.147953,1.12983,0,0.970324,0.0133507,0.0578283,0,23.3639,2.15968,0.593656,0.0023715,0.0104371,0.000859105,474,94.8,0.192367,0,0
14231,0.0521058,0.410164,0.0112115,0.00633783,0.0041607,0.00561319,0.0101293,48.785,3.53184,0.848262,0.00599379,0,0,529,105.8,0.43919,0,0
14232,0.15745,0.137977,0.0354717,0.00124746,0.116539,0.0198146,0,38.7106,0.589625,0.442734,0.0233471,0.10345,0.00170552,164,32.8,3.62899,10,1
14233,0.0455643,0.015125,0.0269228,0.635332,0.00808761,0,0,41.2144,3.6892,1.80213,0.0489456,0.016212,0.0129761,235,47,-0.898556,0,0
14234,0.47642,0.671509,0,0.0509321,0.00229692,0.0569055,0.000312271,30.0256,1.49709,0.392335,0.0552825,0,0.000785494,752,150.4,3.03781,0,0
14235,0.0363528,0.0210606,0.0691235,0.0192808,0.0195956,0,0.0468807,22.2915,0.235293,0.177798,0.0410102,0.056754,0.00121063,164,32.8,-7.01107,0,0
14236,0.0490508,0.0840607,0,0.374474,0,0.0308794,0.00621988,26.8307,1.00362,0.907008,0.0572446,0,0,185,37,-0.732196,0,0
14237,0.122783,0.688622,0.00238102,0.624135,0,0,0,48.3796,0.834512,0.870904,0.00180785,0.00890901,0.000478709,82,16.4,-0.207327,0,0
14238,0.244341,0.899805,0.00661126,0,0.00809651,0.0828519,0,22.6562,2.12733,0.455553,0.0741364,0.273608,0.000433755,245,49,4.95778,15,1
14239,0.013757,4.98989,0.00120915,0,0.004601,0.00107553,0.00313077,25.2334,1.92406,0.0478455,0.315304,0.244432,0,1123,224.6,1.05439,0,0
14240,0.0229763,0.163584,0.00188572,0.0645881,0,0.00303995,0.00282514,49.5982,2.06108,0.181111,0.0013437,0.00447355,0.000195316,885,177,1.73466,0,0
14241,0.0510753,0.0393333,0,0.0660893,0.0014235,0.123921,0.000491365,24.6474,0.65507,0.513,0.00224331,0,0,338,67.6,0.430784,0,0
14242,0.0668341,0.337854,0.165892,0.354208,0.0080355,0,0,45.2185,2.08156,1.25105,0.651186,0.066663,0,111,22.2,6.11774,0,0
14243,0.539392,6.92702,0.00218843,0.148579,0,0.00119141,0.00887726,43.6181,1.71338,1.03119,0.184375,0.274127,0,683,136.6,0.204423,0,0
14244,0.0715844,0.0134505,0,0.00162645,0,0.101473,0,26.7155,1.06948,0.392327,0.0675127,0.235287,0.00115058,272,54.4,0.193773,0,0
14245,0.0172874,2.41281,0,0.0639444,0,0.002281,0,38.988,2.37388,0.62547,0.697616,0.00435826,0.0674174,237,47.4,0.111307,0,0
14246,0.51141,0.307567,0.00976586,0,0,0,0.0786128,20.5555,1.81044,0.878371,0.055696,0,0,579,115.8,0.831116,0,0
14247,0.0205193,1.50273,0,0,0.200812,0.0115767,0,38.0769,1.71847,0.576165,0.287828,0,0.000440441,121,24.2,0.125402,0,0
14248,0.432343,0.837508,0.0325272,0.0106452,0,0.00128931,0.000338469,25.6395,1.91058,1.1118,0.0255856,0.0690491,0.000109358,437,87.4,0.177146,0,0
14249,0.0263412,4.74363,0,0,0.00450485,0.0404423,0,26.5976,1.21201,0.799183,0.0143379,0.00158789,0.000307091,594,118.8,2.48724,0,0
14250,0.0426922,0.0328961,0.177367,0.381897,0.0257109,0.00107346,0.00696574,24.4837,2.12648,0.746907,0.0260449,0.00117121,0.0440725,147,29.4,0.0974463,0,0
14251,0.183861,3.55058,0.0012518,0.100059,0.0236985,0.0145703,0.0121822,32.2251,1.69722,0.867961,0.0140355,0.0829536,0,564,112.8,0.826769,0,0
14252,0.0468861,1.8855,0.00281207,0.00162135,0,0.144117,0,25.6438,0.558733,0.368746,0.118382,0,0.0927737,231,46.2,-6.95261,0,0
14253,0.0168357,0.458422,0.00175105,0.0672262,0,0.0806541,0.0150618,25.3342,0.787735,1.26399,0.00685132,0.00620949,0,674,134.8,-0.128676,0,0
14254,0.0511774,0.0999697,0,0,0.0088975,0,0.00262309,31.6842,2.72235,0.23058,0.0503675,0.0310523,0.00161391,353,70.6,0.134624,0,0
14255,0.0142959,0.0871186,0,0.00322247,0,0.0318264,0.00688148,27.52,0.336316,0.508125,0.113186,0.0242461,0.0639044,451,90.2,1.05205,0,0
14256,0.29321,0.0257012,0.0470779,0.498751,0.0113588,0.169197,0.000515132,49.2583,1.0451,0.153228,0.135611,0.00275768,0.00714755,369,73.8,-4.49347,0,0
14257,0.0513827,1.03241,0,0.0998396,0,0.0577004,0.00612921,36.3816,0.688332,1.14033,0.00119479,0.105083,0,357,71.4,-0.812071,0,0
14258,0.217166,1.06318,0,0.0161807,0.0585033,0.0148598,0.00590205,22.0676,1.02006,1.00267,0.00719934,0,0.000101158,262,52.4,-0.578366,0,0
14259,0.0169257,0.636788,0,0.0147498,0.159678,0,0.00532489,18.7366,1.24832,0.476529,0.0297536,0,0.000703375,119,23.8,0.0246338,0,0
14260,0.0384534,0.0581708,0.00104151,0.00217875,0.00118614,0.37344,0.0192565,14.5423,1.33973,0.630876,0.0036267,0.00510615,0.000350953,752,150.4,0.37488,0,0
14261,0.0140528,0.0546426,0.00294499,0.00525558,0,0.188004,0,32.5175,1.87317,1.05373,0.0135201,0.102754,0,511,102.2,0.347848,0,0
14262,0.0188334,0.0129446,0,0.11115,0.00153127,0.0963315,0,33.4832,2.82452,1.22327,0.180449,0.00479188,0.000167817,577,115.4,-0.200665,0,0
14263,0.0553307,0.322558,0.0966422,0.00374347,0.0011877,0.120926,0.00768438,19.5097,0.401861,0.800544,0.00118421,0.00217334,0.000280061,133,26.6,10.7453,3,1
14264,0.0631221,0.0103039,0.104315,0.00992852,0.0804532,0,0.00263495,24.8356,2.35634,0.480108,0.786789,0.00371306,0.000122398,120,24,0.0718722,0,0
14265,0.170781,4.08767,0.00688606,0.00599657,0.0141165,0.00813636,0.000671718,38.7131,2.39232,1.62355,0.0234929,0.254096,0.00598842,754,150.8,-0.64403,0,0
14266,0.0266176,0.520966,0.0115216,0.616954,0,0.437773,0.00410972,33.1607,1.91363,1.42229,0.227795,0.0489171,0.000726877,804,160.8,0.499415,0,0
14267,0.72672,0.0292611,0,0.00382981,0,0.159546,0.00182322,46.9075,2.43154,1.95535,0.0551924,0,0,438,87.6,-0.637094,0,0
14268,0.0157378,1.42791,0.00245308,0.00531219,0,0.0254105,0,49.0287,3.26666,0.225129,0.13809,0,0.0610498,1223,244.6,0.504589,0,0
14269,0.0677777,0.0366843,0.00149565,0.00791242,0,0,0.000189584,12.1831,1.20027,0.322801,0.0018534,0.0333093,0.00222978,633,126.6,0.307323,0,0
14270,0.0581226,3.6158,0.00646562,0.205153,0.0641728,0.0344805,0,33.2593,1.93527,1.37603,0.00451218,0.0891799,0,363,72.6,1.46002,0,0
14271,0.0399615,0.570076,0.0033823,0.0354849,0,0.00183616,0.000300313,11.0859,1.08703,0.322828,0.00196686,0.00102332,0.0018675,124,24.8,-2.28407,0,0
14272,0.0182608,1.85188,0,0.0261428,0.00289545,0.00345382,0.00190186,28.9176,1.98948,0.36221,0.0385979,0.00577433,0.000531938,678,135.6,0.99311,0,0
14273,0.0551192,0.638658,0.00223402,0.009999,0.00592928,0.013473,0.00673637,20.9018,0.793449,0.28294,0.001066,0.0327284,0,802,160.4,0.39619,0,0
14274,0.0163424,0.72001,0.00783733,0.0463041,0.0908589,0,0.000374573,34.4931,2.31168,1.56271,0.840374,0.0148036,0.000144671,426,85.2,2.80228,0,0
14275,0.218206,1.57246,0,0.57296,0.00249565,0.0981454,0.0032292,45.6187,2.54124,1.27491,0.120064,0.0385369,0.0949772,946,189.2,0.344551,0,0
